ensembl_gene_id,gene_symbol,chromosome,start,end,strand,biotype,description
ENSG00000106524,ANKMY2,7,16599779,16645831,-1,protein_coding,ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]
ENSG00000100908,EMC9,14,24138958,24142023,-1,protein_coding,ER membrane protein complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:20273]
ENSG00000130770,ATP5IF1,1,28236084,28246906,1,protein_coding,ATP synthase inhibitory factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:871]
ENSG00000184428,TOP1MT,8,143304384,143359979,-1,protein_coding,DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]
ENSG00000145439,CBR4,4,168863770,169010311,-1,protein_coding,carbonyl reductase 4 [Source:HGNC Symbol;Acc:HGNC:25891]
ENSG00000142233,NTN5,19,48661407,48673081,-1,protein_coding,netrin 5 [Source:HGNC Symbol;Acc:HGNC:25208]
ENSG00000131873,CHSY1,15,101175727,101252048,-1,protein_coding,chondroitin sulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:17198]
ENSG00000163467,TSACC,1,156337314,156346995,1,protein_coding,TSSK6 activating cochaperone [Source:HGNC Symbol;Acc:HGNC:30636]
ENSG00000166262,FAM227B,15,49326962,49620929,-1,protein_coding,family with sequence similarity 227 member B [Source:HGNC Symbol;Acc:HGNC:26543]
ENSG00000105607,GCDH,19,12891128,12915126,1,protein_coding,glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]
ENSG00000138764,CCNG2,4,77157207,77433388,1,protein_coding,cyclin G2 [Source:HGNC Symbol;Acc:HGNC:1593]
ENSG00000092010,PSME1,14,24136156,24138967,1,protein_coding,proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
ENSG00000007392,LUC7L,16,188961,229463,-1,protein_coding,LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]
ENSG00000117592,PRDX6,1,173476814,173489064,1,protein_coding,peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
ENSG00000163380,LMOD3,3,69106065,69123032,-1,protein_coding,leiomodin 3 [Source:HGNC Symbol;Acc:HGNC:6649]
ENSG00000134339,SAA2,11,18239223,18248668,-1,protein_coding,serum amyloid A2 [Source:HGNC Symbol;Acc:HGNC:10514]
ENSG00000157036,EXOG,3,38496127,38542161,1,protein_coding,exo/endonuclease G [Source:HGNC Symbol;Acc:HGNC:3347]
ENSG00000050426,LETMD1,12,51047962,51060426,1,protein_coding,LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]
ENSG00000132906,CASP9,1,15490832,15526534,-1,protein_coding,caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]
ENSG00000090487,SPG21,15,64963022,64990312,-1,protein_coding,"SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]"
ENSG00000170185,USP38,4,143184917,143225212,1,protein_coding,ubiquitin specific peptidase 38 [Source:HGNC Symbol;Acc:HGNC:20067]
ENSG00000165917,RAPSN,11,47437762,47449192,-1,protein_coding,receptor associated protein of the synapse [Source:HGNC Symbol;Acc:HGNC:9863]
ENSG00000263001,GTF2I,7,74650231,74760706,1,protein_coding,general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659]
ENSG00000163463,KRTCAP2,1,155169408,155173475,-1,protein_coding,keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]
ENSG00000109534,GAR1,4,109815500,109825575,1,protein_coding,GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264]
ENSG00000149187,CELF1,11,47465933,47565569,-1,protein_coding,CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]
ENSG00000162623,TYW3,1,74733152,74767555,1,protein_coding,tRNA-yW synthesizing protein 3 homolog [Source:HGNC Symbol;Acc:HGNC:24757]
ENSG00000169122,FAM110B,8,57993956,58204279,1,protein_coding,family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]
ENSG00000239998,LILRA2,19,54572920,54590287,1,protein_coding,leukocyte immunoglobulin like receptor A2 [Source:HGNC Symbol;Acc:HGNC:6603]
ENSG00000163932,PRKCD,3,53156009,53192717,1,protein_coding,protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]
ENSG00000179364,PACS2,14,105300563,105398147,1,protein_coding,phosphofurin acidic cluster sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:23794]
ENSG00000066827,ZFAT,8,134477788,134713127,-1,protein_coding,zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]
ENSG00000143119,CD53,1,110871176,110899936,1,protein_coding,CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]
ENSG00000103479,RBL2,16,53433977,53491649,1,protein_coding,RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]
ENSG00000153130,SCOC,4,140257286,140385728,1,protein_coding,short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]
ENSG00000167657,DAPK3,19,3958453,3971123,-1,protein_coding,death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]
ENSG00000106829,TLE4,9,79571773,79726882,1,protein_coding,"TLE family member 4, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11840]"
ENSG00000188906,LRRK2,12,40196744,40369285,1,protein_coding,leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]
ENSG00000125503,PPP1R12C,19,55090913,55117639,-1,protein_coding,protein phosphatase 1 regulatory subunit 12C [Source:HGNC Symbol;Acc:HGNC:14947]
ENSG00000109787,KLF3,4,38664032,38701517,1,protein_coding,KLF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:16516]
ENSG00000198301,SDAD1,4,75940950,75990962,-1,protein_coding,SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]
ENSG00000086015,MAST2,1,45786987,46036228,1,protein_coding,microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]
ENSG00000175084,DES,2,219417474,219426739,1,protein_coding,desmin [Source:HGNC Symbol;Acc:HGNC:2770]
ENSG00000164308,ERAP2,5,96875986,96919703,1,protein_coding,endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]
ENSG00000242612,DECR2,16,401854,412492,1,protein_coding,"2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]"
ENSG00000013573,DDX11,12,31073282,31104811,1,protein_coding,DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]
ENSG00000137509,PRCP,11,82822936,82970584,-1,protein_coding,prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344]
ENSG00000104320,NBN,8,89924515,90003228,-1,protein_coding,nibrin [Source:HGNC Symbol;Acc:HGNC:7652]
ENSG00000064932,SBNO2,19,1107636,1174295,-1,protein_coding,strawberry notch homolog 2 [Source:HGNC Symbol;Acc:HGNC:29158]
ENSG00000166971,AKTIP,16,53490502,53504411,-1,protein_coding,AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]
ENSG00000145526,CDH18,5,19471296,20575873,-1,protein_coding,cadherin 18 [Source:HGNC Symbol;Acc:HGNC:1757]
ENSG00000172399,MYOZ2,4,119128431,119187789,1,protein_coding,myozenin 2 [Source:HGNC Symbol;Acc:HGNC:1330]
ENSG00000134461,ANKRD16,10,5861616,5889906,-1,protein_coding,ankyrin repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:23471]
ENSG00000134853,PDGFRA,4,54229130,54298246,1,protein_coding,platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]
ENSG00000081791,DELE1,5,141923819,141946919,1,protein_coding,DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]
ENSG00000174672,BRSK2,11,1389899,1462689,1,protein_coding,BR serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11405]
ENSG00000176986,SEC24C,10,73744366,73772173,1,protein_coding,"SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]"
ENSG00000147955,SIGMAR1,9,34634720,34637844,-1,protein_coding,sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]
ENSG00000253313,C1orf210,1,43281866,43285908,-1,protein_coding,chromosome 1 open reading frame 210 [Source:HGNC Symbol;Acc:HGNC:28755]
ENSG00000156958,GALK2,15,49155656,49367869,1,protein_coding,galactokinase 2 [Source:HGNC Symbol;Acc:HGNC:4119]
ENSG00000148248,SURF4,9,133361450,133376166,-1,protein_coding,surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]
ENSG00000143379,SETDB1,1,150926263,150964744,1,protein_coding,SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761]
ENSG00000176049,JAKMIP2,5,147585438,147782775,-1,protein_coding,janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]
ENSG00000197016,ZNF470,19,56567468,56588911,1,protein_coding,zinc finger protein 470 [Source:HGNC Symbol;Acc:HGNC:22220]
ENSG00000105011,ASF1B,19,14119512,14136622,-1,protein_coding,anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]
ENSG00000105127,AKAP8,19,15353385,15379829,-1,protein_coding,A-kinase anchoring protein 8 [Source:HGNC Symbol;Acc:HGNC:378]
ENSG00000122692,SMU1,9,33041765,33076694,-1,protein_coding,SMU1 DNA replication regulator and spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:18247]
ENSG00000135686,KLHL36,16,84643425,84667837,1,protein_coding,kelch like family member 36 [Source:HGNC Symbol;Acc:HGNC:17844]
ENSG00000003393,ALS2,2,201700267,201782112,-1,protein_coding,alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]
ENSG00000166747,AP1G1,16,71729000,71809201,-1,protein_coding,adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555]
ENSG00000189050,RNFT1,17,59952240,59964761,-1,protein_coding,"ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]"
ENSG00000152795,HNRNPDL,4,82422565,82430471,-1,protein_coding,heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]
ENSG00000104972,LILRB1,19,54616309,54638022,1,protein_coding,leukocyte immunoglobulin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6605]
ENSG00000141753,IGFBP4,17,40443446,40457727,1,protein_coding,insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]
ENSG00000141497,ZMYND15,17,4739108,4746119,1,protein_coding,zinc finger MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997]
ENSG00000145623,OSMR,5,38845852,38945596,1,protein_coding,oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]
ENSG00000175376,EIF1AD,11,65996545,66002472,-1,protein_coding,eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]
ENSG00000165819,METTL3,14,21498128,21511362,-1,protein_coding,"methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit [Source:HGNC Symbol;Acc:HGNC:17563]"
ENSG00000178764,ZHX2,8,122781311,122974514,1,protein_coding,zinc fingers and homeoboxes 2 [Source:HGNC Symbol;Acc:HGNC:18513]
ENSG00000185436,IFNLR1,1,24154168,24187959,-1,protein_coding,interferon lambda receptor 1 [Source:HGNC Symbol;Acc:HGNC:18584]
ENSG00000166855,CLPX,15,65148219,65185393,-1,protein_coding,caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088]
ENSG00000196422,PPP1R26,9,135479073,135488897,1,protein_coding,protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]
ENSG00000185158,LRRC37B,17,32007383,32053504,1,protein_coding,leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]
ENSG00000221947,XKR9,8,70669332,70790371,1,protein_coding,XK related 9 [Source:HGNC Symbol;Acc:HGNC:20937]
ENSG00000117322,CR2,1,207453024,207489895,1,protein_coding,complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]
ENSG00000204001,LCN8,9,136754386,136758543,-1,protein_coding,lipocalin 8 [Source:HGNC Symbol;Acc:HGNC:27038]
ENSG00000165092,ALDH1A1,9,72900670,73080442,-1,protein_coding,aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]
ENSG00000085788,DDHD2,8,38225218,38275558,1,protein_coding,DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106]
ENSG00000197746,PSAP,10,71816289,71851330,-1,protein_coding,prosaposin [Source:HGNC Symbol;Acc:HGNC:9498]
ENSG00000178950,GAK,4,849275,932411,-1,protein_coding,cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113]
ENSG00000144712,CAND2,3,12796472,12834818,1,protein_coding,cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]
ENSG00000166326,TRIM44,11,35662537,35818007,1,protein_coding,tripartite motif containing 44 [Source:HGNC Symbol;Acc:HGNC:19016]
ENSG00000170624,SGCD,5,155870344,156767788,1,protein_coding,sarcoglycan delta [Source:HGNC Symbol;Acc:HGNC:10807]
ENSG00000165792,METTL17,14,20989973,20997035,1,protein_coding,methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]
ENSG00000179168,GGN,19,38384267,38388274,-1,protein_coding,gametogenetin [Source:HGNC Symbol;Acc:HGNC:18869]
ENSG00000140386,SCAPER,15,76347904,76905970,-1,protein_coding,S-phase cyclin A associated protein in the ER [Source:HGNC Symbol;Acc:HGNC:13081]
ENSG00000168010,ATG16L2,11,72814138,72843674,1,protein_coding,autophagy related 16 like 2 [Source:HGNC Symbol;Acc:HGNC:25464]
ENSG00000167815,PRDX2,19,12796817,12801849,-1,protein_coding,peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]
ENSG00000123472,ATPAF1,1,46632071,46673867,-1,protein_coding,ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]
ENSG00000105656,ELL,19,18442663,18522116,-1,protein_coding,elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114]
ENSG00000183258,DDX41,5,177511569,177516979,-1,protein_coding,DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]
ENSG00000132530,XAF1,17,6755377,6775647,1,protein_coding,XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]
ENSG00000163608,NEPRO,3,113002444,113019861,-1,protein_coding,nucleolus and neural progenitor protein [Source:HGNC Symbol;Acc:HGNC:24496]
ENSG00000138131,LOXL4,10,98247690,98268650,-1,protein_coding,lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]
ENSG00000076641,PAG1,8,80967810,81112116,-1,protein_coding,phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]
ENSG00000129991,TNNI3,19,55151767,55157773,-1,protein_coding,"troponin I3, cardiac type [Source:HGNC Symbol;Acc:HGNC:11947]"
ENSG00000225556,C2CD4D,1,151837818,151840557,-1,protein_coding,C2 calcium dependent domain containing 4D [Source:HGNC Symbol;Acc:HGNC:37210]
ENSG00000180257,ZNF816,19,52949377,52962911,-1,protein_coding,zinc finger protein 816 [Source:HGNC Symbol;Acc:HGNC:26995]
ENSG00000116649,SRM,1,11054584,11060053,-1,protein_coding,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]
ENSG00000142655,PEX14,1,10472288,10630758,1,protein_coding,peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]
ENSG00000168077,SCARA3,8,27633414,27676776,1,protein_coding,scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]
ENSG00000172731,LRRC20,10,70298970,70382650,-1,protein_coding,leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]
ENSG00000171747,LGALS4,19,38801671,38813070,-1,protein_coding,galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]
ENSG00000126822,PLEKHG3,14,64704102,64750249,1,protein_coding,pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]
ENSG00000172785,ZNG1A,9,119288,179147,-1,protein_coding,Zn regulated GTPase metalloprotein activator 1A [Source:HGNC Symbol;Acc:HGNC:17134]
ENSG00000173890,GPR160,3,170037451,170089944,1,protein_coding,G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]
ENSG00000006025,OSBPL7,17,47807367,47821803,-1,protein_coding,oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]
ENSG00000116288,PARK7,1,7954264,7985505,1,protein_coding,Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]
ENSG00000165886,UBTD1,10,97498913,97571206,1,protein_coding,ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25683]
ENSG00000065308,TRAM2,6,52497408,52577077,-1,protein_coding,translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]
ENSG00000107863,ARHGAP21,10,24583609,24723887,-1,protein_coding,Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]
ENSG00000104472,CHRAC1,8,140511311,140517154,1,protein_coding,chromatin accessibility complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:13544]
ENSG00000215114,UBXN2B,8,58411349,58452164,1,protein_coding,UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]
ENSG00000120733,KDM3B,5,138352681,138437028,1,protein_coding,lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]
ENSG00000087074,PPP1R15A,19,48872212,48876291,1,protein_coding,protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]
ENSG00000158636,EMSY,11,76444887,76553031,1,protein_coding,"EMSY transcriptional repressor, BRCA2 interacting [Source:HGNC Symbol;Acc:HGNC:18071]"
ENSG00000145945,FAM50B,6,3849373,3851320,1,protein_coding,family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]
ENSG00000130433,CACNG6,19,53991637,54012666,1,protein_coding,calcium voltage-gated channel auxiliary subunit gamma 6 [Source:HGNC Symbol;Acc:HGNC:13625]
ENSG00000092208,GEMIN2,14,39114285,39139037,1,protein_coding,gem nuclear organelle associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10884]
ENSG00000047936,ROS1,6,117287353,117425942,-1,protein_coding,"ROS proto-oncogene 1, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]"
ENSG00000140511,HAPLN3,15,88877294,88895597,-1,protein_coding,hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]
ENSG00000196867,ZFP28,19,56538948,56556808,1,protein_coding,ZFP28 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:17801]
ENSG00000197181,PIWIL2,8,22275316,22357568,1,protein_coding,piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]
ENSG00000140527,WDR93,15,89690811,89743639,1,protein_coding,WD repeat domain 93 [Source:HGNC Symbol;Acc:HGNC:26924]
ENSG00000142002,DPP9,19,4674341,4724673,-1,protein_coding,dipeptidyl peptidase 9 [Source:HGNC Symbol;Acc:HGNC:18648]
ENSG00000121577,POPDC2,3,119636457,119665324,-1,protein_coding,popeye domain cAMP effector 2 [Source:HGNC Symbol;Acc:HGNC:17648]
ENSG00000099377,HSD3B7,16,30985143,30989154,1,protein_coding,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7 [Source:HGNC Symbol;Acc:HGNC:18324]"
ENSG00000145012,LPP,3,188152994,188890671,1,protein_coding,LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]
ENSG00000161970,RPL26,17,8377503,8384062,-1,protein_coding,ribosomal protein L26 [Source:HGNC Symbol;Acc:HGNC:10327]
ENSG00000146039,SLC17A4,6,25753300,25783316,1,protein_coding,solute carrier family 17 member 4 [Source:HGNC Symbol;Acc:HGNC:10932]
ENSG00000242498,ARPIN,15,89895006,89912952,-1,protein_coding,actin related protein 2/3 complex inhibitor [Source:HGNC Symbol;Acc:HGNC:28782]
ENSG00000128739,SNRPN,15,24823637,24978723,1,protein_coding,small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164]
ENSG00000174021,GNG5,1,84498284,84507237,-1,protein_coding,G protein subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:4408]
ENSG00000136305,CIDEB,14,24305187,24311440,-1,protein_coding,cell death inducing DFFA like effector b [Source:HGNC Symbol;Acc:HGNC:1977]
ENSG00000162650,ATXN7L2,1,109483479,109492812,1,protein_coding,ataxin 7 like 2 [Source:HGNC Symbol;Acc:HGNC:28713]
ENSG00000204642,HLA-F,6,29722738,29738528,1,protein_coding,"major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]"
ENSG00000169174,PCSK9,1,55039445,55064852,1,protein_coding,proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001]
ENSG00000060339,CCAR1,10,68721012,68792377,1,protein_coding,cell division cycle and apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:24236]
ENSG00000143149,ALDH9A1,1,165662216,165698597,-1,protein_coding,aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412]
ENSG00000132842,AP3B1,5,77991640,78294762,-1,protein_coding,adaptor related protein complex 3 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:566]
ENSG00000140043,PTGR2,14,73851799,73885726,1,protein_coding,prostaglandin reductase 2 [Source:HGNC Symbol;Acc:HGNC:20149]
ENSG00000180596,H2BC4,6,26086317,26124016,-1,protein_coding,H2B clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4757]
ENSG00000072958,AP1M1,19,16197854,16245906,1,protein_coding,adaptor related protein complex 1 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:13667]
ENSG00000119899,SLC17A5,6,73593364,73654014,-1,protein_coding,solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]
ENSG00000168079,SCARA5,8,27869883,27992834,-1,protein_coding,scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]
ENSG00000189091,SF3B3,16,70523782,70577670,1,protein_coding,splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]
